hour_of_day,is_weekend,severity_score,format_encoded,ip_is_external,ip_event_count,ip_fail_rate,rolling_event_rate,message_length,has_sql_keywords,has_exec_keywords,has_c2_keywords,has_auth_failure,has_privilege_esc,anomaly_label,_source_ip,_message,_severity,_format,_timestamp,_raw
8,0,4,3,1,22,0.8636,4,53,0,0,0,0,0,0,185.220.101.47,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:03:45Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,22,0.8636,5,49,1,0,0,0,0,0,185.220.101.47,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:04:30Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:04:30Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.159,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:05:15Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:05:15Z"", "
8,0,4,3,1,22,0.8636,5,53,0,0,0,0,0,0,185.220.101.47,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:06:00Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,119,0.1513,2,49,1,0,0,0,0,0,91.108.4.55,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:06:45Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:06:45Z"""
8,0,3,3,1,22,0.8636,5,49,0,0,1,0,0,0,185.220.101.47,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:07:30Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:07:30Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.105,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:08:15Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:08:15Z"", "
8,0,4,3,1,22,0.9091,0,53,0,0,0,0,0,0,195.178.55.22,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:09:00Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,22,0.9091,1,54,0,1,0,0,0,0,195.178.55.22,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:09:45Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:09"
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.124,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:10:30Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,4,3,1,22,0.9091,2,53,0,0,0,0,0,0,195.178.55.22,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:11:15Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,22,0.8636,6,49,1,0,0,0,0,0,185.220.101.47,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:12:00Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:12:00Z"""
8,0,3,3,1,22,0.8636,7,49,0,0,1,0,0,0,185.220.101.47,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:12:45Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:12:45Z"""
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.150,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:13:30Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,4,3,1,119,0.1513,2,53,0,0,0,0,0,0,91.108.4.55,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:14:15Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,32,0.375,1,54,0,1,0,0,0,0,77.88.44.3,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:15:00Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:15"
8,0,1,3,0,2,0.0,0,47,0,0,0,1,1,0,10.0.0.121,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:15:45Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:15:45Z"", """
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.3,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:16:30Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:16:30Z"", "
8,0,0,3,0,2,0.0,0,45,0,0,0,0,0,0,10.0.0.115,User logged in successfully from known device,INFO,json,2026-01-15T08:17:15Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:17:15Z"", ""s"
8,0,3,3,1,119,0.1513,2,54,0,1,0,0,0,0,91.108.4.55,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:18:00Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:18"
8,0,3,3,1,22,0.9091,3,49,0,0,1,0,0,0,195.178.55.22,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:18:45Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:18:45Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.162,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:19:30Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:19:30Z"", "
8,0,3,3,1,119,0.1513,3,54,0,1,0,0,0,0,91.108.4.55,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:20:15Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:20"
8,0,0,3,0,3,0.3333,0,45,0,0,0,0,0,0,10.0.0.44,User logged in successfully from known device,INFO,json,2026-01-15T08:21:00Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:21:00Z"", ""s"
8,0,4,3,1,22,0.8636,3,53,0,0,0,0,0,0,185.220.101.47,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:21:45Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.187,User logged in successfully from known device,INFO,json,2026-01-15T08:22:30Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:22:30Z"", ""s"
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.118,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:23:15Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:23:15Z"", "
8,0,3,3,1,32,0.375,1,49,0,0,1,0,0,0,77.88.44.3,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:24:00Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:24:00Z"""
8,0,3,3,1,22,0.9091,3,54,0,1,0,0,0,0,195.178.55.22,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:24:45Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:24"
8,0,3,3,1,22,0.8636,3,49,1,0,0,0,0,0,185.220.101.47,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:25:30Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:25:30Z"""
8,0,2,3,0,2,0.0,0,62,0,0,0,0,0,0,10.0.0.146,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:26:15Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,2,3,0,2,0.5,0,45,0,0,0,0,0,0,10.0.0.183,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:27:00Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:27:00Z"", "
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.99,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:27:45Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,2,3,0,2,0.0,0,62,0,0,0,0,0,0,10.0.0.49,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:28:30Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,3,3,1,22,0.9091,2,49,0,0,1,0,0,0,195.178.55.22,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:29:15Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:29:15Z"""
8,0,1,3,0,1,0.0,0,47,0,0,0,1,1,0,10.0.0.42,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:30:00Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:30:00Z"", """
8,0,3,3,1,32,0.375,1,49,1,0,0,0,0,0,77.88.44.3,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:30:45Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:30:45Z"""
8,0,3,3,1,119,0.1513,2,49,0,0,1,0,0,0,91.108.4.55,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:31:30Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:31:30Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.70,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:32:15Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:32:15Z"", "
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.200,User logged in successfully from known device,INFO,json,2026-01-15T08:33:00Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:33:00Z"", ""s"
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.177,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:33:45Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,3,3,1,22,0.8636,2,49,1,0,0,0,0,0,185.220.101.47,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:34:30Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:34:30Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.86,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:35:15Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:35:15Z"", "
8,0,1,3,0,2,0.5,0,47,0,0,0,1,1,0,10.0.0.16,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:36:00Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:36:00Z"", """
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.157,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:36:45Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:36:45Z"", "
8,0,3,3,1,22,0.9091,2,49,1,0,0,0,0,0,195.178.55.22,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:37:30Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:37:30Z"""
8,0,2,3,0,2,0.0,0,62,0,0,0,0,0,0,10.0.0.25,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:38:15Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,3,3,1,22,0.9091,3,49,1,0,0,0,0,0,195.178.55.22,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:39:00Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:39:00Z"""
8,0,3,3,1,22,0.9091,4,49,1,0,0,0,0,0,195.178.55.22,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:39:45Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:39:45Z"""
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.72,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:40:30Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,1,3,0,1,0.0,0,47,0,0,0,1,1,0,10.0.0.189,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:41:15Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:41:15Z"", """
8,0,3,3,1,32,0.375,1,49,0,0,1,0,0,0,77.88.44.3,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:42:00Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:42:00Z"""
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.193,User logged in successfully from known device,INFO,json,2026-01-15T08:42:45Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:42:45Z"", ""s"
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.182,User logged in successfully from known device,INFO,json,2026-01-15T08:43:30Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:43:30Z"", ""s"
8,0,3,3,1,22,0.8636,1,54,0,1,0,0,0,0,185.220.101.47,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:44:15Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:44"
8,0,3,3,1,22,0.8636,2,49,1,0,0,0,0,0,185.220.101.47,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:45:00Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:45:00Z"""
8,0,3,3,1,22,0.9091,3,49,1,0,0,0,0,0,195.178.55.22,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:45:45Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:45:45Z"""
8,0,2,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.196,Large file transfer to removable media: 4.2GB,MEDIUM,json,2026-01-15T08:46:30Z,"{""severity"": ""MEDIUM"", ""message"": ""Large file transfer to removable media: 4.2GB"", ""timestamp"": ""2026-01-15T08:46:30Z"", "
8,0,1,3,0,1,0.0,0,47,0,0,0,1,1,0,10.0.0.88,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:47:15Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:47:15Z"", """
8,0,3,3,1,119,0.1513,0,54,0,1,0,0,0,0,91.108.4.55,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:48:00Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:48"
8,0,3,3,1,22,0.9091,4,49,1,0,0,0,0,0,195.178.55.22,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:48:45Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:48:45Z"""
8,0,3,3,1,32,0.375,1,49,1,0,0,0,0,0,77.88.44.3,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:49:30Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:49:30Z"""
8,0,0,3,0,2,0.0,0,45,0,0,0,0,0,0,10.0.0.91,User logged in successfully from known device,INFO,json,2026-01-15T08:50:15Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:50:15Z"", ""s"
8,0,3,3,1,22,0.9091,5,54,0,1,0,0,0,0,195.178.55.22,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:51:00Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:51"
8,0,1,3,0,1,0.0,0,47,0,0,0,1,1,0,10.0.0.172,Failed login attempt: 3 failures for user admin,LOW,json,2026-01-15T08:51:45Z,"{""severity"": ""LOW"", ""message"": ""Failed login attempt: 3 failures for user admin"", ""timestamp"": ""2026-01-15T08:51:45Z"", """
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.4,User logged in successfully from known device,INFO,json,2026-01-15T08:52:30Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:52:30Z"", ""s"
8,0,2,3,0,1,0.0,0,62,0,0,0,0,0,0,10.0.0.30,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:53:15Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,4,3,1,22,0.9091,5,53,0,0,0,0,0,0,195.178.55.22,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:54:00Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,2,3,0,2,0.5,0,62,0,0,0,0,0,0,10.0.0.176,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:54:45Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,4,3,1,119,0.1513,1,53,0,0,0,0,0,0,91.108.4.55,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:55:30Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,32,0.375,2,49,1,0,0,0,0,0,77.88.44.3,SQL injection attempt detected in POST /api/login,HIGH,json,2026-01-15T08:56:15Z,"{""severity"": ""HIGH"", ""message"": ""SQL injection attempt detected in POST /api/login"", ""timestamp"": ""2026-01-15T08:56:15Z"""
8,0,4,3,1,22,0.9091,4,53,0,0,0,0,0,0,195.178.55.22,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:57:00Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,119,0.1513,2,49,0,0,1,0,0,0,91.108.4.55,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:57:45Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:57:45Z"""
8,0,2,3,0,3,0.3333,0,62,0,0,0,0,0,0,10.0.0.44,DNS query flood: 1200 requests per minute to random subdomains,MEDIUM,json,2026-01-15T08:58:30Z,"{""severity"": ""MEDIUM"", ""message"": ""DNS query flood: 1200 requests per minute to random subdomains"", ""timestamp"": ""2026-0"
8,0,0,3,0,2,0.0,0,45,0,0,0,0,0,0,10.0.0.41,User logged in successfully from known device,INFO,json,2026-01-15T08:59:15Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:59:15Z"", ""s"
